cluster_id,time,sat_name,sat_lat,sat_lon,sat_height,elevation,slant,snr_dl,snr_ul,thr_dl,thr_ul,connected_users
0,2025-06-08 00:00:09,STARLINK-31988,47.27062395920314,12.157972886551658,478930.7302242669,64.80500719786063,525250.4212256577,12.8509,8.5015,130.25795897343116,1.2058780447826953,0
0,2025-06-08 00:00:10,STARLINK-2084,46.70401459552066,13.153107367522296,568095.0325886989,71.5049992657512,596315.0595583413,11.7487,7.3993,119.88590874471191,1.0796894323257984,0
0,2025-06-08 00:00:10,STARLINK-31988,47.240385220296574,12.236408791219308,478923.002616097,65.09204104583274,524115.8253159849,12.8696,8.5203,130.4351482244164,1.208067623581406,0
0,2025-06-08 00:00:11,STARLINK-2084,46.73442966811891,13.228548186458365,568100.7938488626,70.8997788857933,598275.1499396516,11.7202,7.3708,119.6197371469718,1.076487161840466,0
0,2025-06-08 00:00:11,STARLINK-31988,47.21008690337585,12.31475081216146,478915.2626191496,65.35932715652248,523073.68443723395,12.8869,8.5375,130.5991053424875,1.2100718790463778,0
0,2025-06-08 00:00:12,STARLINK-2084,46.764789217267726,13.304078390878368,568106.5432289817,70.29431901601757,600309.453127129,11.6907,7.3413,119.34434217643526,1.0731759564137076,0
0,2025-06-08 00:00:12,STARLINK-31988,47.179729137652664,12.392998971930174,478907.51027851476,65.60584678168057,522124.5554826567,12.9027,8.5533,130.74887444883808,1.2119138569520405,0
0,2025-06-08 00:00:13,STARLINK-2084,46.795093123085756,13.37969801302293,568112.2806878574,69.68916266004607,602417.2134575127,11.6602,7.3109,119.0597365694067,1.0697673938200718,0
0,2025-06-08 00:00:13,STARLINK-31988,47.149312052380374,12.471153293710604,478899.745639397,65.83062040938792,521268.94970989507,12.917,8.5676,130.8844478756886,1.213581671147997,0
0,2025-06-08 00:00:14,STARLINK-2084,46.8253412653787,13.455407083718619,568118.0061843393,69.08479615290061,604597.6587471412,11.6289,7.2795,118.76779860747175,1.0662506294510021,0
0,2025-06-08 00:00:14,STARLINK-31988,47.118835776605586,12.549213801995922,478891.9687470689,66.03271983248385,520507.3314011637,12.9297,8.5803,131.00487044214495,1.2150634390798365,0
0,2025-06-08 00:00:15,STARLINK-31988,47.08830043901519,12.627180522966594,478884.1796468232,66.21128050431975,519840.116638056,12.9408,8.5914,131.1101356421375,1.2163589598556825,0
0,2025-06-08 00:00:16,STARLINK-31988,47.05770616883375,12.705053482091614,478876.3783842162,66.36551386504243,519267.6722119767,12.9504,8.601,131.20118630710914,1.217479734784846,0
0,2025-06-08 00:00:17,STARLINK-31988,47.027053094474994,12.782832707716185,478868.5650047009,66.49471930193472,518790.3146108547,12.9584,8.609,131.27706928042164,1.2184139434488905,0
0,2025-06-08 00:00:18,STARLINK-31988,46.99634134463831,12.860518228137627,478860.7395539339,66.59829533746856,518408.3091838341,12.9647,8.6154,131.33683186115212,1.2191614604256735,0
0,2025-06-08 00:00:19,STARLINK-31988,46.965571047908725,12.938110072642004,478852.9020776338,66.67574967837346,518121.8694090303,12.9695,8.6202,131.38236805511468,1.219722185587114,0
0,2025-06-08 00:00:20,STARLINK-31988,46.934742332453595,13.015608272319797,478845.0526215617,66.72670774198775,517931.1563082114,12.9727,8.6234,131.41272686134545,1.2200960439593183,0
0,2025-06-08 00:00:21,STARLINK-4518,46.371015488564744,10.379385906411523,537034.9306803187,72.1661322618916,561890.9264489906,12.2651,7.9158,124.72710731155807,1.1382701321237367,0
0,2025-06-08 00:00:21,STARLINK-31988,46.903855326624104,13.09301285844484,478837.1912316165,66.75091932626817,517836.27800879907,12.9743,8.625,131.42790666726918,1.220282985617821,0
0,2025-06-08 00:00:22,STARLINK-4518,46.402595239257586,10.454090048432876,537041.1624610167,72.3565761804546,561350.8594542984,12.2735,7.9241,124.80613348183408,1.139219713919718,0
0,2025-06-08 00:00:22,STARLINK-31988,46.8729101586027,13.170323863408056,478829.31795378344,66.7482631543313,517837.2894430477,12.9743,8.6249,131.42790666726918,1.2202713015206295,0
0,2025-06-08 00:00:23,STARLINK-4518,46.43412043187524,10.528885073510862,537047.3829617725,72.51869351990361,560897.3334173448,12.2805,7.9311,124.87199515525897,1.1400207619980527,0
0,2025-06-08 00:00:23,STARLINK-31988,46.84190695629995,13.24754132097953,478821.4328340952,66.71874909894099,517934.1921991352,12.9727,8.6233,131.41272686134545,1.2200843603816935,0
0,2025-06-08 00:00:24,STARLINK-4518,46.46559094466391,10.603771029035107,537053.5921388862,72.65149847143877,560530.5570181757,12.2862,7.9368,124.92562975480348,1.140673176302794,0
0,2025-06-08 00:00:24,STARLINK-31988,46.810845847606174,13.324665265631081,478813.535918683,66.66251799375958,518126.9345186362,12.9695,8.6201,131.38236805511468,1.2197105030490591,0
0,2025-06-08 00:00:25,STARLINK-4518,46.49700665589244,10.678747961952357,537059.7899487528,72.75415714944147,560250.6991535788,12.2905,7.9412,124.96609354251507,1.1411768755029854,0
0,2025-06-08 00:00:25,STARLINK-31988,46.77972696049225,13.40169573227057,478805.627253838,66.57983904007192,518415.4114390416,12.9646,8.6152,131.3358832161762,1.219138098502974,0
0,2025-06-08 00:00:26,STARLINK-4518,46.528367443644434,10.753815918233657,537065.9763478403,72.82600841418441,560057.8885487877,12.2935,7.9441,124.99432541437206,1.141508897691934,0
0,2025-06-08 00:00:27,STARLINK-4518,46.55967318597501,10.828974943270335,537072.1512927181,72.86658119977561,559952.2134557068,12.2952,7.9458,125.0103239572198,1.1417035456495601,0
0,2025-06-08 00:00:28,STARLINK-4518,46.59092376080763,10.904225081597204,537078.3147400267,72.8756073088448,559933.7214477155,12.2955,7.9461,125.01314726567965,1.1417378963830114,0
0,2025-06-08 00:00:29,STARLINK-4518,46.622119045935314,10.979566376896537,537084.4666465098,72.85302887123063,560002.4193072272,12.2944,7.945,125.00279518773944,1.1416119452979525,0
0,2025-06-08 00:00:30,STARLINK-4518,46.653258918815325,11.054998871452458,537090.6069689163,72.79899998195587,560158.273007365,12.292,7.9426,124.9802093426455,1.1413371582466922,0
0,2025-06-08 00:00:31,STARLINK-4518,46.684343256932486,11.130522607087839,537096.7356641388,72.7138824097412,560401.2077897508,12.2882,7.9388,124.94444984333913,1.1409021217244046,0
0,2025-06-08 00:00:32,STARLINK-4518,46.71537193764416,11.206137624735092,537102.8526891262,72.59823565662664,560731.108337963,12.2831,7.9337,124.8964595729856,1.140318339765529,0
0,2025-06-08 00:00:33,STARLINK-4518,46.746344838284486,11.281843964716401,537108.9580009363,72.45280200583171,561147.8190453909,12.2766,7.9273,124.83530006240015,1.1395858850919445,0
0,2025-06-08 00:00:34,STARLINK-4518,46.77726183590847,11.357641666073764,537115.0515566748,72.27848747982219,561651.1443715347,12.2689,7.9195,124.76285618579173,1.1386934085097637,0
0,2025-06-08 00:00:35,STARLINK-4518,46.80812280755,11.433530767216265,537121.133313567,72.07633980997059,562240.8492943039,12.2597,7.9104,124.67630929504486,1.1376524674359496,0
0,2025-06-08 00:00:36,STARLINK-4518,46.838927630018006,11.509511305392277,537127.2032288688,71.84752460049184,562916.6598444739,12.2493,7.8999,124.57848606467336,1.1364517589950358,0
0,2025-06-08 00:00:37,STARLINK-4518,46.869676180000326,11.585583316947828,537133.2612599431,71.59330083150878,563678.2637295192,12.2376,7.8882,124.46845067467855,1.1351143038915121,0
0,2025-06-08 00:00:38,STARLINK-4518,46.90036833421702,11.6617468377167,537139.3073642424,71.31499673332044,564525.3110428769,12.2245,7.8751,124.34526848605556,1.1336174094170874,0
0,2025-06-08 00:00:39,STARLINK-4518,46.93100396911651,11.738001902210968,537145.3414992921,71.01398689249511,565457.4150396213,12.2102,7.8608,124.21082641153441,1.1319841176032346,0
0,2025-06-08 00:00:40,STARLINK-4518,46.961582961079785,11.814348544167558,537151.3636226883,70.6916712296419,566474.1529983329,12.1946,7.8452,124.06419095922924,1.130203207171679,0
0,2025-06-08 00:00:41,STARLINK-4518,46.99210518632082,11.890786796250467,537157.373692129,70.34945629013143,567575.0671455348,12.1777,7.8283,123.905369705083,1.128274905734674,0
0,2025-06-08 00:00:42,STARLINK-4518,47.02257052113952,11.96731669072922,537163.371665404,69.98873907829142,568759.6656574672,12.1596,7.8102,123.73531034331806,1.1262108611414858,0
0,2025-06-08 00:00:43,STARLINK-4518,47.05297884146925,12.04393825826744,537169.3575003528,69.6108935141146,570027.4236963643,12.1403,7.7909,123.5540210907454,1.124011319665091,0
0,2025-06-08 00:00:44,STARLINK-4518,47.08333002318067,12.120651528719087,537175.3311549114,69.217259429116,571377.784529035,12.1197,7.7703,123.3605718180936,1.1216651599619036,0
0,2025-06-08 00:00:45,STARLINK-4518,47.11362394218316,12.197456531386717,537181.2925871081,68.80913394725955,572810.1606908776,12.098,7.7486,123.15685011751944,1.1191954426197814,0
0,2025-06-08 00:00:46,STARLINK-4518,47.14386047402475,12.274353293943898,537187.2417550276,68.38776502867294,574323.9351703497,12.075,7.7257,122.94098845321791,1.1165910747496723,0
0,2025-06-08 00:00:47,STARLINK-4518,47.174039494494075,12.351341844045656,537193.1786168898,67.9543468938717,575918.4626808539,12.051,7.7016,122.71581266552265,1.1138523749265419,0
0,2025-06-08 00:00:48,STARLINK-4518,47.20416087892157,12.428422207430648,537199.1031309478,67.5100170875609,577593.0709016761,12.0257,7.6764,122.47851893495181,1.1109910302667276,0
0,2025-06-08 00:00:49,STARLINK-4518,47.234224502780215,12.50559440955147,537205.0152555745,67.05585487840611,579347.061814297,11.9994,7.65,122.23193248687035,1.1079960273705864,0
0,2025-06-08 00:00:50,STARLINK-4518,47.26423024123805,12.582858474326281,537210.9149491863,66.59288077904473,581179.7130051497,11.972,7.6226,121.97512680496068,1.1048903989756382,0
0,2025-06-08 00:00:51,STARLINK-4518,47.29417796955753,12.66021442523625,537216.8021703283,66.12205693280278,583090.2790350467,11.9435,7.5941,121.7081140440874,1.101663155111146,0
0,2025-06-08 00:00:52,STARLINK-4518,47.32406756279801,12.737662284493783,537222.6768776187,65.64428819306045,585077.9927792912,11.9139,7.5645,121.43090696437781,1.0983146727433017,0
0,2025-06-08 00:00:53,STARLINK-4518,47.35389889581892,12.815202073048463,537228.5390297202,65.16042371050649,587142.0667921007,11.8833,7.5339,121.14445486297481,1.0948566411628358,0
0,2025-06-08 00:00:54,STARLINK-4518,47.38367184357627,12.892833811384225,537234.3885854498,64.67125888588686,589281.6946953405,11.8517,7.5023,120.84877050392247,1.0912894355870488,0
0,2025-06-08 00:00:55,STARLINK-4518,47.41338628073003,12.97055751843433,537240.2255036413,64.17753758764503,591496.0525167705,11.8192,7.4698,120.54480227383898,1.087624716277837,0
0,2025-06-08 00:00:56,STARLINK-4518,47.44304208189171,13.048373212258648,537246.0497432282,63.6799545182441,593784.3000664823,11.7856,7.4362,120.2306934650455,1.08384033699046,0
0,2025-06-08 00:00:56,STARLINK-30707,44.5611589908668,10.354786844657145,479735.22757606994,70.94831376689518,505433.69249436725,13.1849,8.8355,133.42825784536143,1.2449491013454101,0
0,2025-06-08 00:00:57,STARLINK-4518,47.47263912187057,13.126280910699846,537251.8612633094,63.17915766470552,596145.5823061457,11.7511,7.4018,119.90832820170465,1.0799704879036969,0
0,2025-06-08 00:00:57,STARLINK-30707,44.59586367176422,10.42563107669909,479742.2207657462,71.74086307569189,503267.2525346866,13.2222,8.8728,133.78301564963147,1.2493344751978464,0
0,2025-06-08 00:00:58,STARLINK-4518,47.502177274939214,13.204280629358843,537257.6600229609,62.67575079229664,598579.0306237843,11.7158,7.3664,119.57865378417253,1.0759930656461347,0
0,2025-06-08 00:00:58,STARLINK-30707,44.63051888068855,10.496564471575915,479749.204691548,72.53966222803159,501190.9488257151,13.2581,8.9087,134.12458898148557,1.2535593349149843,0
0,2025-06-08 00:00:59,STARLINK-4518,47.531656415619175,13.282372383749548,537263.4459814223,62.170295894117174,601083.7642118409,11.6795,7.3301,119.2398164850048,1.0719197367353241,0
0,2025-06-08 00:00:59,STARLINK-30707,44.66512450069516,10.567587116655499,479756.17930412065,73.34447924583986,499205.90620097145,13.2926,8.9432,134.45296192151088,1.2576231878090975,0
0,2025-06-08 00:01:00,STARLINK-4518,47.561076418046476,13.3605561875356,537269.2190979597,61.66331561434178,603658.8913069749,11.6424,7.293,118.8936978021256,1.0677621244883437,0
0,2025-06-08 00:01:00,STARLINK-30707,44.69968041426081,10.638699097870344,479763.1445540921,74.15506269028926,497313.21753478795,13.3256,8.9762,134.76716705459924,1.2615137704671573,0
0,2025-06-08 00:01:01,STARLINK-4518,47.59043715641328,13.438832053737244,537274.9793319512,61.15529557834271,606303.5104948031,11.6044,7.255,118.53937920375773,1.0635094378583687,0
0,2025-06-08 00:01:01,STARLINK-30707,44.73418650390778,10.709900501052326,479770.10039220395,74.9711398089003,495513.9410390882,13.3571,9.0077,135.0671891229583,1.2652306087203973,0
0,2025-06-08 00:01:02,STARLINK-30707,44.76864265192035,10.781191411330342,479777.04676925763,75.79241400400008,493809.09762639273,13.387,9.0376,135.35206082942736,1.2687614408345733,0
0,2025-06-08 00:01:03,STARLINK-3068,44.600348838179485,10.346234476005515,566180.349380556,73.7227980761845,587784.0461414428,11.8738,7.5244,121.05554860500756,1.0937838113937728,0
0,2025-06-08 00:01:03,STARLINK-30707,44.8030487402908,10.852571912972369,479783.9836360991,76.61856133429055,492199.6682824474,13.4154,9.066,135.62272094661813,1.2721176397870277,0
0,2025-06-08 00:01:04,STARLINK-3068,44.65535979531869,10.384122188829332,566193.0545110529,74.34450543814954,586134.2778248377,11.8982,7.5489,121.28392114591978,1.0965512994287534,0
0,2025-06-08 00:01:04,STARLINK-30707,44.837404651336726,10.924042090776528,479790.9109437578,77.44922557500745,490686.59144581016,13.4421,9.0927,135.87724991522467,1.2752751486080456,0
0,2025-06-08 00:01:05,STARLINK-3068,44.71035466104829,10.422089372700531,566205.7641683724,74.9621674799262,584566.2073080838,11.9215,7.5721,121.50207088392254,1.0991740943815096,0
0,2025-06-08 00:01:05,STARLINK-30707,44.871710266298415,10.995602026939418,479797.8286431325,78.28401099844292,489270.76053559035,13.4672,9.1178,136.1165880253122,1.2782453864101289,0
0,2025-06-08 00:01:06,STARLINK-3068,44.76533337656266,10.460136308107545,566218.4782746481,75.57458255619134,583080.4923773343,11.9436,7.5942,121.70905074731068,1.1016744732970505,0
0,2025-06-08 00:01:06,STARLINK-30707,44.905965466911844,11.067251804541835,479804.7366853581,79.12247174994272,487953.0214071162,13.4906,9.1412,136.33976965666986,1.2810161410961751,0
0,2025-06-08 00:01:07,STARLINK-3068,44.820295882613976,10.498263276488197,566231.1967519618,76.18036668453105,581677.7626492893,11.9645,7.6152,121.90485011811151,1.1040521471717113,0
0,2025-06-08 00:01:07,STARLINK-30707,44.94017013484557,11.138991506291609,479811.63502163335,79.96409559472391,486734.1699937051,13.5124,9.163,136.54773737630583,1.2835989021971503,0
0,2025-06-08 00:01:08,STARLINK-3068,44.87524212051796,10.536470561018287,566243.9195226063,76.7779197591947,580358.6182876611,11.9843,7.6349,122.09039625509531,1.1062841751280506,0
0,2025-06-08 00:01:08,STARLINK-30707,44.97432415092056,11.210821212785982,479818.52360311744,80.80827844540646,485614.95004259236,13.5323,9.183,136.73761834252232,1.2859696414123962,0
0,2025-06-08 00:01:09,STARLINK-3068,44.93017203013798,10.574758445063681,566256.6465086156,77.36538543193902,579123.6288363701,12.0028,7.6534,122.26380560490632,1.108381598009715,0
0,2025-06-08 00:01:09,STARLINK-30707,45.008427396395454,11.282741005361178,479825.4023811491,81.65428315547055,484596.0508873956,13.5506,9.2012,136.91226510727364,1.2881280363099923,0
0,2025-06-08 00:01:10,STARLINK-3068,44.98508555189771,10.613127213733428,566269.3776322289,77.94060416312301,577973.3319913335,12.02,7.6706,122.42506874626653,1.1103328091074054,0
0,2025-06-08 00:01:10,STARLINK-30707,45.04247975207384,11.354750964096233,479832.27130709024,82.5011700237412,483678.1054272521,13.5671,9.2177,137.06976018438368,1.2900856619436631,0
0,2025-06-08 00:01:11,STARLINK-3068,45.03998262613918,10.651577153401078,566282.1128157376,78.50105926519878,576908.2324920446,12.0361,7.6867,122.57605275238913,1.1121602562111472,0
0,2025-06-08 00:01:11,STARLINK-30707,45.07648109852884,11.426851168311435,479839.1303323688,83.34767420663991,482861.68820312154,13.5817,9.2323,137.2091404914532,1.2918185274520075,0
0,2025-06-08 00:01:12,STARLINK-2594,45.77210698414784,10.348696639142414,538173.1403488797,75.62483315237559,554153.2835857105,12.3856,8.0362,125.86156914902755,1.1520693402484905,0
0,2025-06-08 00:01:12,STARLINK-3068,45.09486319211434,10.690108550918243,566294.8519812664,79.04381683086686,575928.8010681057,12.0508,7.7014,122.71393650696247,1.1138296563391343,0
0,2025-06-08 00:01:12,STARLINK-30707,45.110431316658214,11.499041697802879,479845.9794085737,84.1919769528338,482147.31362415385,13.5946,9.2452,137.33230796179703,1.293350137903733,0
0,2025-06-08 00:01:13,STARLINK-2594,45.73982839309002,10.421901838471538,538164.8646498261,76.33610008399309,552570.4872585302,12.4104,8.061,126.09526650916634,1.1549182027335638,0
0,2025-06-08 00:01:13,STARLINK-3068,45.149727189539234,10.72872169483194,566307.5950511078,79.56546218795306,575035.4733925276,12.0643,7.7149,122.84058858223986,1.115363501520021,0
0,2025-06-08 00:01:13,STARLINK-30707,45.14433028629801,11.571322629722124,479852.8184871968,85.03124847448954,481535.4344024956,13.6056,9.2562,137.43734659091908,1.2946565445374165,0
0,2025-06-08 00:01:14,STARLINK-2594,45.7074973370179,10.495018000051553,538156.5793387052,77.04837625887016,551071.9916593283,12.434,8.0846,126.31772322509794,1.157631259701434,0
0,2025-06-08 00:01:14,STARLINK-3068,45.20457455749492,10.76741687453313,566320.3419475121,80.06203834200822,574228.6491537271,12.0765,7.7271,122.95506435668666,1.1167502369185054,0
0,2025-06-08 00:01:14,STARLINK-30707,45.178177887887685,11.643694042311902,479859.64751997,85.86065466825195,481026.4400957553,13.6148,9.2654,137.5252056169827,1.2957494451837797,0
0,2025-06-08 00:01:15,STARLINK-2130,45.94855850081708,10.347867192817317,564373.1831860199,75.44029184083332,581506.7671296494,11.9671,7.6177,121.92921188149015,1.1043353167822003,0
0,2025-06-08 00:01:15,STARLINK-2594,45.67511393394699,10.568045182900859,538148.2844626233,77.76094265732542,549658.4898555297,12.4563,8.1069,126.52798597969402,1.1601966918263242,0
0,2025-06-08 00:01:15,STARLINK-3068,45.25940523488309,10.806194380626627,566333.0925927474,80.52899643198255,573508.6911647366,12.0874,7.738,123.05735777394908,1.1179896813554424,0
0,2025-06-08 00:01:15,STARLINK-30707,45.21197400136091,11.716156012413272,479866.466458601,86.67096294330577,480620.6558971498,13.6221,9.2728,137.5949253661632,1.2966286953796293,0
0,2025-06-08 00:01:16,STARLINK-2130,45.98031022042593,10.421210163467675,564379.3796903528,75.79823875876586,580662.4418790424,11.9797,7.6303,122.04728507637962,1.1057628574882217,0
0,2025-06-08 00:01:16,STARLINK-2594,45.642678301531575,10.640983447267429,538139.9800687153,78.47294053998488,548330.6426457558,12.4773,8.1279,126.72604433143682,1.1626141832090924,0
0,2025-06-08 00:01:16,STARLINK-3068,45.31421916051599,10.845054504992566,566345.8469091371,80.96117436936773,572875.9245545724,12.097,7.7476,123.14746344409475,1.119081673465149,0
0,2025-06-08 00:01:16,STARLINK-30707,45.2457185065905,11.788708616444406,479873.2752549221,87.44201670915965,480318.34158848133,13.6276,9.2782,137.64745716677817,1.2972704103762653,0
0,2025-06-08 00:01:17,STARLINK-2130,46.01200920896821,10.494641618794738,564385.565539347,76.13019977273153,579900.4396025408,11.9911,7.6417,122.15413080426927,1.1070549673138923,0
0,2025-06-08 00:01:17,STARLINK-2594,45.61019055770778,10.713832853105254,538131.6662043004,79.18332874549446,547089.0771403834,12.497,8.1476,126.91188851932098,1.1648834381466915,0
0,2025-06-08 00:01:17,STARLINK-3068,45.36901627238396,10.883997540230558,566358.6048189189,81.35282732155765,572330.636045645,12.1052,7.7559,123.22443787185067,1.1200260715235408,0
0,2025-06-08 00:01:17,STARLINK-30707,45.27941128300189,11.861351929529977,479880.07386077987,88.1227844254746,480119.6907080803,13.6312,9.2818,137.68184311590514,1.2976982671972923,0
0,2025-06-08 00:01:18,STARLINK-2130,46.04365534957666,10.568161611708332,564391.7406896886,76.43389796392016,579221.0842381185,12.0013,7.6519,122.2497437526713,1.108211487862728,0
0,2025-06-08 00:01:18,STARLINK-2594,45.57765081961857,10.786593462615372,538123.3429166041,79.89082399985034,545934.3853197861,12.5154,8.166,127.08550944958598,1.1670041808070963,0
0,2025-06-08 00:01:18,STARLINK-3068,45.42379650865943,10.923023780448402,566371.3662444262,81.69774047923295,571873.0732906256,12.1122,7.7628,123.2901544210199,1.1208113708318788,0
0,2025-06-08 00:01:18,STARLINK-30707,45.31305221034627,11.934086027248696,479886.86222817586,88.57545082414106,480024.82991964836,13.6329,9.2835,137.69808133684705,1.2979003237085929,0
0,2025-06-08 00:01:18,STARLINK-11203 [DTC],45.614526295786916,10.387187621276052,373033.69688665366,71.19190217473387,392819.58424567524,15.3743,11.0249,154.45472997740447,1.5088235579983973,0
0,2025-06-08 00:01:19,STARLINK-2130,46.07524852456279,10.641770192673373,564397.9050980362,76.7070573923974,578624.6658514468,12.0102,7.6609,122.33318162384344,1.10923227782429,0
0,2025-06-08 00:01:19,STARLINK-2594,45.545059205010915,10.859265336922448,538115.0102531245,80.59381612896914,544867.1227492746,12.5324,8.183,127.2459547889085,1.168964619932493,0
